node,edge,d_nodetoedge
1,1,0
1,2,0
1,3,374.8426858247513
1,4,469.65986763859974
1,5,188.2817038376273
1,6,1127.94221649369
1,7,658.7259936368864
1,8,844.3115534199687
1,9,937.3169296086601
1,10,187.48066566982314
1,11,0
1,12,188.2817038376273
1,13,285.0494670648509
1,14,658.7259936368864
1,15,755.5578783190397
1,16,1127.94221649369
1,17,0
1,18,102.48902380255166
1,19,469.65986763859974
1,20,568.0212152368573
1,21,937.3169296086601
1,22,1034.555916485097
1,23,187.48066566982314
1,24,102.48902380255166
1,25,285.0494670648509
1,26,381.8895414142647
1,27,755.5578783190397
1,28,849.8128516626251
1,29,1225.9978136758634
1,30,102.48902380255166
1,31,199.6126563540579
1,32,568.0212152368573
1,33,664.1877374782277
1,34,1034.555916485097
1,35,1128.4760953605655
1,36,1279.7565338987258
1,37,283.9430935886766
1,38,199.6126563540579
1,39,381.8895414142647
1,40,480.65188241527585
1,41,849.8128516626251
1,42,943.8843729683565
1,43,1172.4078606335431
1,44,1317.9688444169733
1,45,1269.2116215523565
1,46,1325.5054933325068
1,47,199.6126563540579
1,48,297.33164120347186
1,49,1140.137999150256
1,50,1128.4760953605655
1,51,664.1877374782277
1,52,756.5637921449991
1,53,1366.6151029146959
1,54,1140.137999150256
1,55,1238.631653768206
1,56,955.5890728790762
1,57,943.8843729683565
1,58,381.35972461233706
1,59,297.33164120347186
1,60,480.65188241527585
1,61,571.4098021798892
1,62,955.5890728790762
1,63,1054.049256678223
1,64,768.2684920557188
1,65,756.5637921449991
1,66,1426.3896794502098
1,67,297.33164120347186
1,68,388.13362356068694
1,69,768.2684920557188
1,70,866.9396631240709
1,71,584.0589128205627
1,72,571.4098021798892
1,73,1238.631653768206
1,74,1332.8866271117913
1,75,476.28074441301135
1,76,388.13362356068694
1,77,584.0589128205627
1,78,681.8597308130519
1,79,401.73509406942236
1,80,388.13362356068694
1,81,1054.049256678223
1,82,1150.5116845970765
1,83,1522.3384679579547
1,84,401.73509406942236
1,85,571.1490742180628
1,86,401.73509406942236
1,87,500.10683797995796
1,88,866.9396631240709
1,89,964.3562941477313
1,90,1332.8866271117913
1,91,1431.2583710223269
1,92,583.5183910949157
1,93,500.10683797995796
1,94,681.8597308130519
1,95,783.3929765998384
1,96,1150.5116845970765
1,97,1247.9283156207368
1,98,1617.8476298221444
1,99,500.10683797995796
1,100,599.7311322058143
1,101,964.3562941477313
1,102,1060.8187220665848
1,103,1431.2583710223269
1,104,1524.5660810946886
1,105,679.9808190137692
1,106,599.7311322058143
1,107,783.3929765998384
1,108,880.160739827062
1,109,1247.9283156207368
1,110,1338.0670975073365
1,111,1711.272772230289
1,112,1618.3104142567522
1,113,599.7311322058143
1,114,697.1477632294748
1,115,1060.8187220665848
1,116,1152.3009607799
1,117,1618.3104142567522
1,118,1786.6018281791505
1,119,1433.3246431402154
1,120,1524.5660810946886
1,121,1694.942791828504
1,122,781.2231026703521
1,123,697.1477632294748
1,124,1433.3246431402154
1,125,1607.2786600527315
1,126,880.160739827062
1,127,966.5609713082334
1,128,1338.0670975073365
1,129,697.1477632294748
1,130,784.428918125592
1,131,975.7805157655263
1,132,1152.3009607799
1,133,876.4123877816502
1,134,949.4218216694106
1,135,975.7805157655263
1,136,1024.821315106483
1,137,1199.7351256824256
1,138,1252.8952611224336
1,139,1439.027485779173
1,140,1498.5598953218441
1,141,1878.6077655819488
1,142,784.428918125592
1,143,847.0547913729966
1,144,784.428918125592
1,145,1024.821315106483
1,146,863.073689089719
1,147,863.073689089719
1,148,1238.1654007582579
1,149,1694.942791828504
1,150,949.4218216694106
1,151,1591.522253295381
1,152,1042.262373192966
1,153,1042.262373192966
1,154,1196.696825307771
1,155,847.0547913729966
1,156,893.584351869524
1,157,1238.1654007582579
1,158,1196.696825307771
1,159,1205.9163697650638
1,160,893.584351869524
1,161,1029.9451102262003
1,162,1250.5484733791159
1,163,1467.4585930139544
1,164,1092.0421567740234
1,165,1038.007367974499
1,166,1084.7620468847429
1,167,1591.522253295381
1,168,1664.8979986067575
1,169,2065.866944262194
1,170,2080.5933092905807
1,171,1473.8617172513873
1,172,1467.4585930139544
1,173,1754.6365076204468
1,174,1892.0579694272171
1,175,1645.793196475656
1,176,1584.4010145629727
1,177,1645.793196475656
1,178,1802.030195934811
1,179,1566.8165318009483
1,180,1581.2387369028042
1,181,2360.339505615322
1,182,2453.5113897864603
1,183,1581.2387369028042
1,184,2469.79021038256
1,185,2469.79021038256
1,186,2434.434039826693
1,187,2360.339505615322
1,188,2265.9731980686133
1,189,2265.9731980686133
1,190,2470.1045651643394
1,191,2173.0108400950767
1,192,2504.272089681693
1,193,2504.272089681693
1,194,2173.0108400950767
1,195,2374.964729914964
1,196,2530.5208991785066
1,197,2530.5208991785066
1,198,2551.136427306595
1,199,2551.136427306595
1,200,2593.7664523818744
1,201,2569.5212036174453
1,202,2569.5212036174453
1,203,2625.1511620348247
1,204,1985.9994405674968
1,205,2080.5933092905807
1,206,2586.985452814018
1,207,2641.306656456228
1,208,2586.985452814018
1,209,2434.434039826693
1,210,2516.4295044519413
1,211,1985.9994405674968
1,212,2189.363645874134
1,213,1892.0579694272171
1,214,2095.788183190419
1,215,2142.2779913437453
1,216,1802.030195934811
1,217,2005.2763521100262
1,218,1739.2672153489375
1,219,2682.7403482502305
1,220,2682.7403482502305
1,221,2693.5402548614957
1,222,2184.0392173793875
1,223,2283.512991279215
1,224,2612.231383347921
1,225,2630.342153624196
1,226,2630.342153624196
1,227,2516.4295044519413
1,228,2716.4792301105
1,229,2747.028760892012
1,230,2440.271697383987
1,231,2851.814452421683
1,232,2810.668371198801
1,233,2440.271697383987
1,234,2637.4539177099787
1,235,2363.562975663973
1,236,2857.8660032962725
1,237,2917.8674559865426
1,238,2902.1433705503296
1,239,2363.562975663973
1,240,2561.394730230753
1,241,2283.512991279215
1,242,2486.394730230753
1,243,2208.7801337130813
1,244,2696.144889129644
1,245,2798.326100709856
1,246,2696.144889129644
1,247,2208.7801337130813
1,248,2395.9947961241205
1,249,2137.56138033883
1,250,2810.668371198801
1,251,2137.56138033883
1,252,2325.1640118562614
1,253,2851.814452421683
1,254,2071.5636057867323
1,255,2736.456177871137
1,256,2798.326100709856
1,257,2071.5636057867323
1,258,2247.285901966511
1,259,1927.1235434297344
1,260,1978.5531069122296
1,261,2005.2763521100262
1,262,2875.32902384011
1,263,2868.383613167801
1,264,2857.8660032962725
1,265,2896.46652142751
1,266,1978.5531069122296
1,267,2126.0420895516118
1,268,2782.93589439315
1,269,2753.867010685653
1,270,2753.867010685653
1,271,2782.93589439315
1,272,2782.93589439315
1,273,2738.5699521448746
1,274,2829.260833680752
1,275,2862.345883651077
1,276,2829.260833680752
1,277,2798.0686403435716
1,278,2738.5699521448746
1,279,2847.288590058072
1,280,2887.6638614534213
1,281,2847.288590058072
1,282,2716.4792301105
1,283,2841.8086385519186
1,284,2762.1782423454447
1,285,2637.4539177099787
1,286,2686.6401724733596
1,287,2486.394730230753
1,288,2561.394730230753
1,289,2611.3274909383085
1,290,2868.383613167801
1,291,2908.27938958151
1,292,2885.146667782041
1,293,2931.8165941733896
1,294,2395.9947961241205
1,295,2588.2406981770782
1,296,2325.1640118562614
1,297,2511.1109373839836
1,298,2165.060601723824
1,299,2153.060601723824
1,300,2247.285901966511
1,301,2437.7624541004147
1,302,2126.0420895516118
1,303,2346.028452765335
1,304,2165.060601723824
1,305,2363.237290564868
1,306,2814.806426355058
1,307,2887.6638614534213
1,308,2957.67100394617
1,309,2908.27938958151
1,310,2972.349663500075
1,311,2931.8165941733896
1,312,2955.8374184723184
1,313,2996.202581508883
1,314,2989.131513697018
1,315,2956.576212184161
1,316,2611.3274909383085
1,317,2679.7792509464307
1,318,2511.1109373839836
1,319,2762.1782423454447
1,320,2841.8086385519186
1,321,2822.3685037011455
1,322,2437.7624541004147
1,323,2363.237290564868
1,324,2365.2638368270063
1,325,2346.028452765335
1,326,2529.9115678139983
1,327,2679.7792509464307
1,328,2723.7683008615977
1,329,2599.7038015074313
1,330,2545.659811696506
1,331,2538.448709145578
1,332,2783.9754452468983
1,333,2801.589115947087
1,334,2783.9754452468983
1,335,2545.659811696506
1,336,2738.815189566241
1,337,2529.9115678139983
1,338,2737.0105779516616
1,339,2723.7683008615977
1,340,2755.815189566241
1,341,2755.815189566241
1,342,2765.1968207680006
1,343,2755.815189566241
1,344,2776.2421817851878
1,345,2791.539240325966
1,346,2776.2421817851878
1,347,2737.0105779516616
1,348,2750.1635243896276
1,349,2765.1968207680006
2,1,0
2,2,90.80198235721508
2,3,465.6446681819664
2,4,560.4618499958148
2,5,279.08368619484236
2,6,1218.744198850905
2,7,749.5279759941014
2,8,935.1135357771836
2,9,1028.118911965875
2,10,278.28264802703825
2,11,90.80198235721508
2,12,279.08368619484236
2,13,375.8514494220659
2,14,749.5279759941014
2,15,846.3598606762547
2,16,1218.744198850905
2,17,90.80198235721508
2,18,193.29100615976674
2,19,560.4618499958148
2,20,658.8231975940723
2,21,1028.118911965875
2,22,1125.357898842312
2,23,278.28264802703825
2,24,193.29100615976674
2,25,375.8514494220659
2,26,472.69152377147975
2,27,846.3598606762547
2,28,940.6148340198401
2,29,1316.7997960330783
2,30,193.29100615976674
2,31,290.41463871127297
2,32,658.8231975940723
2,33,754.9897198354428
2,34,1125.357898842312
2,35,1219.2780777177804
2,36,1370.5585162559407
2,37,374.7450759458917
2,38,290.41463871127297
2,39,472.69152377147975
2,40,571.4538647724909
2,41,940.6148340198401
2,42,1034.6863553255716
2,43,1263.209842990758
2,44,1408.7708267741882
2,45,1360.0136039095714
2,46,1416.3074756897217
2,47,290.41463871127297
2,48,388.13362356068694
2,49,1230.939981507471
2,50,1219.2780777177804
2,51,754.9897198354428
2,52,847.3657745022141
2,53,1457.4170852719108
2,54,1230.939981507471
2,55,1329.433636125421
2,56,1046.391055236291
2,57,1034.6863553255716
2,58,472.16170696955214
2,59,388.13362356068694
2,60,571.4538647724909
2,61,662.2117845371042
2,62,1046.391055236291
2,63,1144.8512390354379
2,64,859.0704744129337
2,65,847.3657745022141
2,66,1517.1916618074247
2,67,388.13362356068694
2,68,478.935605917902
2,69,859.0704744129337
2,70,957.7416454812858
2,71,674.8608951777777
2,72,662.2117845371042
2,73,1329.433636125421
2,74,1423.6886094690062
2,75,567.0827267702264
2,76,478.935605917902
2,77,674.8608951777777
2,78,772.6617131702669
2,79,492.53707642663744
2,80,478.935605917902
2,81,1144.8512390354379
2,82,1241.3136669542914
2,83,1613.1404503151696
2,84,492.53707642663744
