node,edge,d_nodetoedge
1,1,0
1,2,0
1,3,97.41663102366043
1,4,172.82107145070827
1,5,189.274932307477
1,6,0
1,7,0
1,8,95.88013350011565
1,9,138.51353724455961
1,10,172.82107145070827
1,11,167.43590664357376
1,12,143.89870205169413
1,13,143.89870205169413
1,14,167.43590664357376
1,15,95.88013350011565
1,16,284.74251726141415
1,17,95.88013350011565
1,18,231.17985694781132
1,19,193.60519430504345
1,20,133.82746542213619
1,21,141.1075753114167
1,22,141.1075753114167
1,23,193.60519430504345
1,24,379.73686812763606
1,25,193.60519430504345
1,26,291.6867929869573
1,27,323.6551846933553
1,28,323.6551846933553
1,29,291.6867929869573
1,30,351.1258373938116
1,31,477.8184668095499
1,32,291.6867929869573
1,33,383.44735096259296
1,34,411.1229684113236
1,35,432.31258851174067
1,36,383.44735096259296
1,37,432.31258851174067
1,38,567.003667375563
1,39,383.44735096259296
1,40,483.07164518844934
1,41,497.227841381645
1,42,666.933642858398
1,43,497.227841381645
1,44,519.9498230176209
1,45,531.3515772686122
1,46,679.302959735251
1,47,483.07164518844934
1,48,494.4733994394407
1,49,483.07164518844934
1,50,494.4733994394407
1,51,494.4733994394407
1,52,596.0066452262272
1,53,596.8521356075014
1,54,592.0063030149847
1,55,576.7092444742063
1,56,592.0063030149847
1,57,596.0066452262272
1,58,691.4698641818763
1,59,781.4450176741823
1,60,596.0066452262272
1,61,694.3783891367628
1,62,691.4698641818763
1,63,784.2004354283054
1,64,878.9745003960752
1,65,694.3783891367628
1,66,694.3783891367628
1,67,877.2280541624336
1,68,784.2004354283054
1,69,831.6346003308311
1,70,788.9839657262171
1,71,858.8375413483019
1,72,973.8955201967494
1,73,973.8955201967494
1,74,831.6346003308311
1,75,858.8375413483019
1,76,885.0863508451152
1,77,863.509129261764
1,78,889.0042268297279
1,79,906.6733839900381
1,80,877.2280541624336
1,81,885.0863508451152
1,82,889.0042268297279
1,83,970.1235682079887
1,84,1060.226279489136
1,85,992.2063129768721
1,86,992.2063129768721
1,87,1008.9693675911124
1,88,877.2280541624336
1,89,1033.6735324509525
1,90,977.1580478471734
1,91,1067.0210686859123
1,92,1084.2837451875444
1,93,943.1977441723162
1,94,970.1235682079887
1,95,931.9363716287934
1,96,976.6683586055004
1,97,1070.0600070543849
1,98,931.9363716287934
1,99,1022.6211872016154
1,100,977.1580478471734
1,101,977.1580478471734
1,102,1064.5973709252462
1,103,1082.845658516141
1,104,1006.2784874042954
2,1,0
2,2,97.41663102366043
2,3,0
2,4,174.7483905505284
2,5,286.69156333113744
2,6,97.41663102366043
2,7,97.41663102366043
2,8,193.29676452377606
2,9,235.93016826822003
2,10,270.2377024743687
2,11,264.8525376672342
2,12,241.31533307535454
2,13,241.31533307535454
2,14,264.8525376672342
2,15,193.29676452377606
2,16,382.1591482850746
2,17,193.29676452377606
2,18,328.59648797147173
2,19,291.02182532870387
2,20,231.24409644579663
2,21,238.52420633507714
2,22,238.52420633507714
2,23,291.02182532870387
2,24,477.1534991512965
2,25,291.02182532870387
2,26,389.1034240106177
2,27,421.07181571701574
2,28,421.07181571701574
2,29,389.1034240106177
2,30,448.54246841747204
2,31,575.2350978332104
2,32,389.1034240106177
2,33,480.8639819862534
2,34,508.539599434984
2,35,529.7292195354011
2,36,480.8639819862534
2,37,529.7292195354011
2,38,664.4202983992236
2,39,480.8639819862534
2,40,580.4882762121098
2,41,594.6444724053055
2,42,764.3502738820586
2,43,594.6444724053055
2,44,617.3664540412814
2,45,628.7682082922728
2,46,776.7195907589115
2,47,580.4882762121098
2,48,591.8900304631012
2,49,580.4882762121098
2,50,591.8900304631012
2,51,591.8900304631012
2,52,693.4232762498877
2,53,694.2687666311618
2,54,689.4229340386452
2,55,674.1258754978668
2,56,689.4229340386452
2,57,693.4232762498877
2,58,788.8864952055368
2,59,878.8616486978428
2,60,693.4232762498877
2,61,791.7950201604234
2,62,788.8864952055368
2,63,881.6170664519659
2,64,976.3911314197358
2,65,791.7950201604234
2,66,791.7950201604234
2,67,974.6446851860942
2,68,881.6170664519659
2,69,929.0512313544916
2,70,886.4005967498775
2,71,956.2541723719625
2,72,1071.31215122041
2,73,1071.31215122041
2,74,929.0512313544916
2,75,956.2541723719625
2,76,982.5029818687758
2,77,960.9257602854244
2,78,986.4208578533884
2,79,1004.0900150136987
2,80,974.6446851860942
2,81,982.5029818687758
2,82,986.4208578533884
2,83,1067.5401992316492
2,84,1157.6429105127966
2,85,1089.6229440005327
2,86,1089.6229440005327
2,87,1106.385998614773
2,88,974.6446851860942
2,89,1131.090163474613
2,90,1074.5746788708338
2,91,1164.4376997095728
2,92,1181.700376211205
2,93,1040.6143751959767
2,94,1067.5401992316492
2,95,1029.3530026524538
2,96,1074.0849896291609
2,97,1167.4766380780452
2,98,1029.3530026524538
2,99,1120.037818225276
2,100,1074.5746788708338
2,101,1074.5746788708338
2,102,1162.0140019489068
2,103,1180.2622895398015
2,104,1103.695118427956
3,1,174.7483905505284
3,2,272.1650215741888
3,3,0
3,4,0
3,5,461.4399538816658
3,6,136.35164231631833
3,7,272.1650215741888
3,8,335.7920838165868
3,9,130.96647750918382
3,10,102.04410811016969
3,11,102.04410811016969
3,12,107.42927291730419
3,13,130.96647750918382
3,14,107.42927291730419
3,15,200.07915149250795
3,16,524.6544675778853
3,17,335.7920838165868
3,18,200.07915149250795
3,19,300.7369877498009
3,20,373.73941573860736
3,21,381.0195256278879
3,22,381.0195256278879
3,23,430.7869781381128
3,24,616.9186519607053
3,25,430.7869781381128
3,26,517.8665611087257
3,27,300.7369877498009
3,28,300.7369877498009
3,29,398.4303856843594
3,30,577.30560551558
3,31,704.0020932332749
3,32,517.8665611087257
3,33,606.7898687314637
3,34,398.4303856843594
3,35,419.6200057847765
3,36,493.00937831241157
3,37,419.6200057847765
3,38,793.1872937992881
3,39,606.7898687314637
3,40,706.4141629573201
3,41,493.00937831241157
3,42,893.1172692821231
3,43,493.00937831241157
3,44,743.2923407864916
3,45,750.2836033306969
3,46,901.918032138933
3,47,620.013777052641
3,48,620.013777052641
3,49,706.4141629573201
3,50,713.4054255015253
3,51,713.4054255015253
3,52,814.9386712883119
3,53,592.633672538268
3,54,592.633672538268
3,55,604.7167185118626
3,56,604.7167185118626
3,57,704.1802796787542
3,58,692.8135108292136
3,59,1004.0600900778643
3,60,814.9386712883119
3,61,913.3104151988475
3,62,704.1802796787542
3,63,801.694381223095
3,64,1100.84707828103
3,65,835.428636809961
3,66,913.3104151988475
3,67,1096.1600802245182
3,68,835.428636809961
3,69,882.8628017124867
3,70,801.694381223095
3,71,876.2195447586419
3,72,1195.7680980817042
3,73,1195.7680980817042
3,74,882.8628017124867
3,75,910.0657427299575
3,76,936.3145522267708
3,77,876.2195447586419
3,78,901.7146423266058
3,79,957.9015853716937
3,80,1043.6278940522848
3,81,923.0922006530378
3,82,901.7146423266058
3,83,989.3787741023783
3,84,1282.0988573740908
3,85,1211.1383390389567
3,86,1211.1383390389567
3,87,1227.901393653197
3,88,1096.1600802245182
3,89,1252.605558513037
3,90,1196.0900739092579
3,91,1285.9530947479968
3,92,1303.215771249629
3,93,1037.648847646967
3,94,1037.648847646967
3,95,1090.1464666405936
3,96,989.3787741023783
3,97,1082.7704225512628
3,98,1150.8683976908778
3,99,1090.1464666405936
3,100,1132.1226503642245
3,101,1196.0900739092579
3,102,1116.726276243962
3,103,1116.726276243962
3,104,1145.5880156232856
4,1,189.274932307477
4,2,0
4,3,286.69156333113744
4,4,362.0960037581853
4,5,0
4,6,189.274932307477
4,7,189.274932307477
4,8,97.8008179924892
4,9,327.78846955203664
4,10,362.0960037581853
4,11,356.7108389510508
4,12,333.17363435917116
4,13,333.17363435917116
4,14,356.7108389510508
4,15,285.1550658075927
4,16,97.8008179924892
4,17,285.1550658075927
4,18,420.45478925528835
4,19,379.81262531519747
4,20,323.10239772961324
4,21,330.3825076188938
4,22,330.3825076188938
4,23,193.68095149260483
4,24,193.68095149260483
4,25,379.81262531519747
4,26,418.4590378922135
4,27,509.8626157035093
4,28,509.8626157035093
4,29,477.8942239971113
4,30,291.76255017451865
4,31,291.76255017451865
4,32,477.8942239971113
4,33,380.94775074053183
4,34,597.3303994214775
4,35,618.5200195218946
4,36,568.705573480358
4,37,618.5200195218946
4,38,380.94775074053183
4,39,568.705573480358
4,40,632.7329204051925
4,41,682.48606389941
4,42,480.87772622336684
4,43,682.48606389941
4,44,480.87772622336684
4,45,493.2470431002198
4,46,493.2470431002198
4,47,668.3298677062144
4,48,679.7316219572058
4,49,668.3298677062144
4,50,644.8814719084559
4,51,679.7316219572058
4,52,595.3891010391511
4,53,782.1103581252664
4,54,777.2645255327498
4,55,761.9674669919714
4,56,777.2645255327498
4,57,781.2648677439923
4,58,876.7280866996414
4,59,595.3891010391511
4,60,781.2648677439923
4,61,692.918583761044
4,62,876.7280866996414
4,63,969.4586579460705
4,64,692.918583761044
4,65,879.636611654528
4,66,879.636611654528
4,67,948.1500898068317
4,68,969.4586579460705
4,69,1016.8928228485962
4,70,974.2421882439821
4,71,1044.095763866067
4,72,787.8396035617184
4,73,787.8396035617184
4,74,1016.8928228485962
4,75,1044.095763866067
4,76,1070.3445733628805
4,77,1048.767351779529
4,78,1074.262449347493
4,79,1091.9316065078035
4,80,1062.4862766801987
4,81,1070.3445733628805
4,82,1074.262449347493
4,83,1155.3817907257537
4,84,874.170362854105
4,85,874.170362854105
4,86,948.1500898068317
4,87,964.9131444210719
4,88,1062.4862766801987
4,89,1022.964845515872
4,90,1133.078423243598
4,91,1022.964845515872
4,92,1040.227522017504
4,93,1128.4559666900811
4,94,1155.3817907257537
4,95,1117.1945941465583
4,96,1161.9265811232654
4,97,1255.3182295721497
4,98,1117.1945941465583
4,99,1207.8794097193804
4,100,1162.4162703649383
4,101,1162.4162703649383
4,102,1249.8555934430112
4,103,1268.103881033906
4,104,1191.5367099220605
5,1,172.82107145070825
5,2,172.82107145070825
5,3,102.04410811016969
5,4,0
5,5,362.09600375818525
5,6,34.307534206148645
5,7,172.82107145070825
5,8,233.7479757064171
5,9,28.922369399014144
5,10,0
5,11,0
5,12,5.385164807134504
5,13,28.922369399014144
5,14,5.385164807134504
5,15,98.03504338233826
5,16,422.6103594677156
5,17,233.7479757064171
5,18,98.03504338233826
5,19,198.6928796396312
5,20,271.69530762843766
5,21,278.9754175177182
5,22,278.9754175177182
5,23,328.742870027943
5,24,514.8745438505356
5,25,328.742870027943
5,26,415.822452998556
5,27,198.6928796396312
5,28,198.6928796396312
5,29,296.3862775741897
5,30,475.2614974054103
