node,edge,d_nodetoedge
1,1,239.05167391136533
1,2,239.05167391136533
1,3,126.1269202034205
1,4,0
1,5,126.1269202034205
1,6,186.2933560293858
1,7,1292.8878439571563
1,8,1292.8878439571563
1,9,186.2933560293858
1,10,320.4760672853446
1,11,1405.692985683941
1,12,1305.9291855373401
1,13,1201.2343910153584
1,14,1375.3049738211498
1,15,1161.8611291238826
1,16,320.4760672853446
1,17,442.42027769128373
1,18,1171.1511731023757
1,19,456.7380987545601
1,20,442.42027769128373
1,21,1591.5441602253638
1,22,1291.637686870515
1,23,1291.637686870515
1,24,1171.1511731023757
1,25,1118.596439728492
1,26,1118.596439728492
1,27,988.7888898710203
1,28,988.7888898710203
1,29,456.7380987545601
1,30,530.3383704931889
1,31,457.4213118176028
1,32,1357.7536557133114
1,33,1198.55252506406
1,34,530.3383704931889
1,35,674.9184382354017
1,36,1198.55252506406
1,37,1113.7822472539692
1,38,934.9372417996752
1,39,812.2139758718163
1,40,778.6729562093194
1,41,778.6729562093194
1,42,815.073505655722
1,43,1113.7822472539692
1,44,1043.1777148215538
1,45,618.0652192910342
1,46,618.0652192910342
1,47,934.9372417996752
1,48,934.9372417996752
1,49,854.4689368629064
1,50,854.4689368629064
1,51,1312.9442389443873
1,52,1043.1777148215538
1,53,990.6507949084117
1,54,1171.3632737249009
1,55,755.6006692666678
1,56,755.6006692666678
1,57,1121.2802115806203
1,58,1178.9790468307647
1,59,1121.2802115806203
1,60,1428.2997549325053
1,61,1198.1008673463712
1,62,1357.7536557133114
1,63,1312.5723385897318
1,64,1198.1008673463712
1,65,1112.1183109759072
1,66,956.4712743834941
1,67,1949.950685155185
1,68,1738.137087857939
1,69,956.4712743834941
1,70,1171.3632737249009
1,71,1502.2875595565238
1,72,1178.9790468307647
1,73,1261.122980431927
1,74,1497.7679406988086
1,75,1220.415745540966
1,76,1220.415745540966
1,77,1303.800396406698
1,78,1511.5403700191323
1,79,1428.2997549325053
1,80,1439.9257122458482
1,81,1554.4159768518828
1,82,1388.9649430208847
1,83,1477.2881481357465
1,84,1303.800396406698
1,85,1596.4403111262968
1,86,1511.5403700191323
2,1,0
2,2,0
2,3,0
2,4,112.92475370794483
2,5,112.92475370794483
2,6,173.09118953391012
2,7,1279.6856774616806
2,8,1279.6856774616806
2,9,173.09118953391012
2,10,307.2739007898689
2,11,1392.4908191884654
2,12,1292.7270190418644
2,13,1188.0322245198827
2,14,1362.1028073256741
2,15,1148.658962628407
2,16,307.2739007898689
2,17,429.2181111958081
2,18,1157.9490066069
2,19,443.53593225908446
2,20,429.2181111958081
2,21,1578.3419937298881
2,22,1278.4355203750392
2,23,1278.4355203750392
2,24,1157.9490066069
2,25,1105.3942732330163
2,26,1105.3942732330163
2,27,975.5867233755446
2,28,975.5867233755446
2,29,443.53593225908446
2,30,517.1362039977132
2,31,444.21914532212713
2,32,1344.5514892178358
2,33,1185.3503585685844
2,34,517.1362039977132
2,35,661.716271739926
2,36,1185.3503585685844
2,37,1100.5800807584935
2,38,921.7350753041995
2,39,799.0118093763406
2,40,765.4707897138437
2,41,765.4707897138437
2,42,801.8713391602463
2,43,1100.5800807584935
2,44,1029.975548326078
2,45,604.8630527955585
2,46,604.8630527955585
2,47,921.7350753041995
2,48,921.7350753041995
2,49,841.2667703674307
2,50,841.2667703674307
2,51,1299.7420724489116
2,52,1029.975548326078
2,53,977.448628412936
2,54,1158.1611072294252
2,55,742.398502771192
2,56,742.398502771192
2,57,1108.0780450851446
2,58,1165.776880335289
2,59,1108.0780450851446
2,60,1415.0975884370296
2,61,1184.8987008508955
2,62,1344.5514892178358
2,63,1299.370172094256
2,64,1184.8987008508955
2,65,1098.9161444804315
2,66,943.2691078880184
2,67,1936.7485186597096
2,68,1724.9349213624632
2,69,943.2691078880184
2,70,1158.1611072294252
2,71,1489.085393061048
2,72,1165.776880335289
2,73,1247.9208139364514
2,74,1484.565774203333
2,75,1207.2135790454904
2,76,1207.2135790454904
2,77,1290.5982299112222
2,78,1498.3382035236566
2,79,1415.0975884370296
2,80,1426.7235457503725
2,81,1541.213810356407
2,82,1375.762776525409
2,83,1464.0859816402708
2,84,1290.5982299112222
2,85,1583.2381446308211
