node,edge,d_nodetoedge
1,1,0
1,2,0
1,3,656.6140720770951
1,4,468.4972857572869
1,5,754.0307031007555
1,6,284.32074001923695
1,7,187.48066566982314
1,8,0
1,9,188.2817038376273
1,10,794.4819142833965
1,11,371.8715548156809
1,12,187.48066566982314
1,13,0
1,14,102.48902380255166
1,15,656.6140720770951
1,16,560.7339385769794
1,17,371.8715548156809
1,18,187.48066566982314
1,19,102.48902380255166
1,20,285.0494670648509
1,21,783.7280257971754
1,22,794.4819142833965
1,23,789.096749476262
1,24,783.7280257971754
1,25,696.4468709010582
1,26,696.4468709010582
1,27,560.7339385769794
1,28,371.8715548156809
1,29,283.9430935886766
1,30,102.48902380255166
1,31,199.6126563540579
1,32,560.7339385769794
1,33,283.9430935886766
1,34,199.6126563540579
1,35,381.8895414142647
1,36,696.4468709010582
1,37,653.8833621383891
1,38,598.681270499
1,39,605.9613803882805
1,40,605.9613803882805
1,41,467.7516883157965
1,42,467.7516883157965
1,43,381.35972461233706
1,44,199.6126563540579
1,45,297.33164120347186
1,46,653.8833621383891
1,47,692.5297747154052
1,48,381.35972461233706
1,49,297.33164120347186
1,50,783.9333525267009
1,51,783.9333525267009
1,52,751.964960820303
1,53,480.65188241527585
1,54,565.8332869977104
1,55,565.8332869977104
1,56,476.28074441301135
1,57,297.33164120347186
1,58,388.13362356068694
1,59,571.4098021798892
1,60,751.964960820303
1,61,655.0184875637236
1,62,476.28074441301135
1,63,388.13362356068694
1,64,871.4011362446693
1,65,584.0589128205627
1,66,401.73509406942236
1,67,388.13362356068694
1,68,892.5907563450863
1,69,842.7763103035498
1,70,892.5907563450863
1,71,655.0184875637236
1,72,571.1490742180628
1,73,401.73509406942236
1,74,571.1490742180628
1,75,401.73509406942236
1,76,500.10683797995796
1,77,842.7763103035498
1,78,906.8036572283843
1,79,583.5183910949157
1,80,500.10683797995796
1,81,956.5568007226019
1,82,583.5183910949157
1,83,754.9484630465586
1,84,956.5568007226019
1,85,681.8597308130519
1,86,754.9484630465586
1,87,767.3177799234115
1,88,767.3177799234115
1,89,679.9808190137692
1,90,500.10683797995796
1,91,599.7311322058143
1,92,942.4006045294062
1,93,953.8023587803976
1,94,942.4006045294062
1,95,918.9522087316476
1,96,953.8023587803976
1,97,864.5505890195857
1,98,679.9808190137692
1,99,599.7311322058143
1,100,1056.1810949484584
1,101,1051.3352623559417
1,102,1036.0382038151633
1,103,1051.3352623559417
1,104,1055.0158089417541
1,105,1150.7988235228333
1,106,783.3929765998384
1,107,864.5505890195857
1,108,781.2231026703521
1,109,599.7311322058143
1,110,697.1477632294748
1,111,1055.0158089417541
1,112,962.0800717414786
1,113,781.2231026703521
1,114,697.1477632294748
1,115,1150.7988235228333
1,116,1239.4387811152035
1,117,880.160739827062
1,118,966.5609713082334
1,119,962.0800717414786
1,120,876.4123877816502
1,121,697.1477632294748
1,122,784.428918125592
1,123,1149.616734823661
1,124,1149.616734823661
1,125,1217.311577787266
1,126,876.4123877816502
1,127,949.4218216694106
1,128,975.7805157655263
1,129,1239.4387811152035
1,130,1286.8729460177292
1,131,1248.312925067174
1,132,1314.0758870352001
1,133,1057.0010915421528
1,134,967.3684211164433
1,135,1057.0010915421528
1,136,784.428918125592
1,137,847.0547913729966
1,138,784.428918125592
1,139,1024.821315106483
1,140,1286.8729460177292
1,141,863.073689089719
1,142,863.073689089719
1,143,1314.0758870352001
1,144,1340.3246965320136
1,145,949.4218216694106
1,146,1042.262373192966
1,147,1322.838088602721
1,148,1348.333186170685
1,149,1361.9117296769366
1,150,1332.2898366017046
1,151,847.0547913729966
1,152,893.584351869524
1,153,1340.3246965320136
1,154,1348.333186170685
1,155,1425.1853506472596
1,156,1143.3318508345394
1,157,1140.508640038234
1,158,1143.3318508345394
1,159,893.584351869524
1,160,1029.9451102262003
1,161,1217.311577787266
1,162,1092.0421567740234
1,163,1234.0746324015063
1,164,1332.2898366017046
1,165,1292.1263334963062
1,166,1402.2399112240323
1,167,1038.007367974499
1,168,1084.7620468847429
1,169,1292.1263334963062
1,170,1309.3890099979383
1,171,1398.259526611587
1,172,1425.1853506472596
1,173,1386.9981540680642
1,174,1435.9973179464573
1,175,1529.3889663953416
1,176,1386.9981540680642
1,177,1477.6829696408863
1,178,1432.2198302864442
1,179,1432.2198302864442
1,180,1519.6591533645171
1,181,1537.9074409554119
1,182,1461.3402698435664
2,1,0
2,2,90.80198235721508
2,3,747.4160544343102
2,4,559.299268114502
2,5,844.8326854579707
2,6,375.1227223764521
2,7,278.28264802703825
2,8,90.80198235721508
2,9,279.08368619484236
2,10,885.2838966406116
2,11,462.673537172896
2,12,278.28264802703825
2,13,90.80198235721508
2,14,193.29100615976674
2,15,747.4160544343102
2,16,651.5359209341946
2,17,462.673537172896
2,18,278.28264802703825
2,19,193.29100615976674
2,20,375.8514494220659
2,21,874.5300081543905
2,22,885.2838966406116
2,23,879.8987318334771
2,24,874.5300081543905
2,25,787.2488532582734
2,26,787.2488532582734
2,27,651.5359209341946
2,28,462.673537172896
2,29,374.7450759458917
2,30,193.29100615976674
2,31,290.41463871127297
2,32,651.5359209341946
2,33,374.7450759458917
2,34,290.41463871127297
2,35,472.69152377147975
2,36,787.2488532582734
2,37,744.6853444956042
2,38,689.4832528562151
2,39,696.7633627454957
2,40,696.7633627454957
2,41,558.5536706730117
2,42,558.5536706730117
2,43,472.16170696955214
2,44,290.41463871127297
2,45,388.13362356068694
2,46,744.6853444956042
2,47,783.3317570726203
2,48,472.16170696955214
2,49,388.13362356068694
2,50,874.735334883916
2,51,874.735334883916
2,52,842.7669431775181
2,53,571.4538647724909
2,54,656.6352693549255
2,55,656.6352693549255
2,56,567.0827267702264
2,57,388.13362356068694
2,58,478.935605917902
2,59,662.2117845371042
2,60,842.7669431775181
2,61,745.8204699209388
2,62,567.0827267702264
2,63,478.935605917902
2,64,962.2031186018844
2,65,674.8608951777777
2,66,492.53707642663744
2,67,478.935605917902
2,68,983.3927387023015
2,69,933.578292660765
2,70,983.3927387023015
2,71,745.8204699209388
2,72,661.9510565752778
2,73,492.53707642663744
2,74,661.9510565752778
2,75,492.53707642663744
2,76,590.9088203371731
2,77,933.578292660765
2,78,997.6056395855994
2,79,674.3203734521308
2,80,590.9088203371731
2,81,1047.3587830798172
2,82,674.3203734521308
2,83,845.7504454037737
2,84,1047.3587830798172
2,85,772.6617131702669
2,86,845.7504454037737
2,87,858.1197622806267
2,88,858.1197622806267
2,89,770.7828013709842
2,90,590.9088203371731
2,91,690.5331145630295
2,92,1033.2025868866212
2,93,1044.6043411376127
2,94,1033.2025868866212
2,95,1009.7541910888627
2,96,1044.6043411376127
2,97,955.3525713768007
2,98,770.7828013709842
2,99,690.5331145630295
2,100,1146.9830773056735
2,101,1142.1372447131566
2,102,1126.8401861723783
2,103,1142.1372447131566
2,104,1145.8177912989693
2,105,1241.6008058800483
2,106,874.1949589570535
2,107,955.3525713768007
2,108,872.0250850275671
2,109,690.5331145630295
2,110,787.9497455866899
2,111,1145.8177912989693
2,112,1052.8820540986935
2,113,872.0250850275671
2,114,787.9497455866899
2,115,1241.6008058800483
2,116,1330.2407634724184
2,117,970.962722184277
2,118,1057.3629536654485
2,119,1052.8820540986935
2,120,967.2143701388652
2,121,787.9497455866899
2,122,875.2309004828071
2,123,1240.418717180876
2,124,1240.418717180876
2,125,1308.113560144481
2,126,967.2143701388652
2,127,1040.2238040266257
2,128,1066.5824981227413
2,129,1330.2407634724184
2,130,1377.674928374944
2,131,1339.114907424389
2,132,1404.877869392415
2,133,1147.8030738993677
2,134,1058.1704034736583
2,135,1147.8030738993677
2,136,875.2309004828071
2,137,937.8567737302118
2,138,875.2309004828071
2,139,1115.6232974636982
2,140,1377.674928374944
2,141,953.8756714469341
2,142,953.8756714469341
2,143,1404.877869392415
2,144,1431.1266788892285
2,145,1040.2238040266257
2,146,1133.064355550181
2,147,1413.6400709599359
2,148,1439.1351685278999
2,149,1452.7137120341515
2,150,1423.0918189589195
2,151,937.8567737302118
2,152,984.3863342267391
2,153,1431.1266788892285
2,154,1439.1351685278999
2,155,1515.9873330044745
2,156,1234.1338331917543
2,157,1231.310622395449
2,158,1234.1338331917543
2,159,984.3863342267391
2,160,1120.7470925834152
2,161,1308.113560144481
2,162,1182.8441391312383
2,163,1324.8766147587212
2,164,1423.0918189589195
2,165,1382.928315853521
2,166,1493.0418935812472
2,167,1128.8093503317139
2,168,1175.5640292419578
2,169,1382.928315853521
2,170,1400.1909923551532
2,171,1489.061508968802
2,172,1515.9873330044745
2,173,1477.800136425279
2,174,1526.7993003036722
2,175,1620.1909487525566
2,176,1477.800136425279
2,177,1568.4849519981012
2,178,1523.0218126436591
2,179,1523.0218126436591
2,180,1610.461135721732
2,181,1628.7094233126268
2,182,1552.1422522007813
3,1,188.2817038376273
3,2,0
3,3,844.8957759147223
3,4,656.7789895949143
3,5,942.3124069383828
3,6,472.6024438568643
3,7,375.76236950745044
3,8,188.2817038376273
3,9,0
3,10,982.7636181210237
3,11,560.1532586533082
3,12,375.76236950745044
3,13,188.2817038376273
3,14,96.76776322722355
3,15,844.8957759147223
3,16,749.0156424146066
3,17,560.1532586533082
3,18,375.76236950745044
3,19,286.2565491750996
3,20,96.76776322722355
3,21,972.0097296348026
3,22,982.7636181210237
3,23,977.3784533138892
3,24,972.0097296348026
3,25,884.7285747386854
3,26,884.7285747386854
3,27,749.0156424146066
3,28,560.1532586533082
3,29,472.2247974263039
3,30,286.2565491750996
3,31,193.6078375766374
3,32,749.0156424146066
3,33,472.2247974263039
3,34,382.12043662508296
3,35,193.6078375766374
3,36,884.7285747386854
3,37,842.1650659760164
3,38,786.9629743366272
3,39,794.2430842259078
3,40,794.2430842259078
3,41,656.0333921534238
3,42,656.0333921534238
3,43,568.2521104476756
3,44,382.12043662508296
3,45,292.3701785776485
3,46,842.1650659760164
3,47,880.8114785530325
3,48,568.2521104476756
3,49,477.5241685427584
3,50,972.2150563643282
3,51,972.2150563643282
3,52,940.2466646579303
3,53,292.3701785776485
3,54,754.1149908353377
3,55,754.1149908353377
3,56,663.1731302483499
3,57,477.5241685427584
3,58,383.12809834226186
3,59,383.12809834226186
3,60,940.2466646579303
3,61,843.300191401351
3,62,663.1731302483499
3,63,568.3261508999735
3,64,1059.6828400822965
3,65,395.7772089829354
3,66,395.7772089829354
3,67,568.3261508999735
3,68,1080.8724601827137
3,69,1031.0580141411772
3,70,1080.8724601827137
3,71,843.300191401351
3,72,753.6933540401192
3,73,581.927621408709
3,74,753.6933540401192
3,75,581.927621408709
3,76,493.5780269754246
