node,edge,d_nodetoedge
1,1,0
1,2,0
1,3,412.2147355233961
1,4,0
1,5,162.16349774224778
1,6,328.39169556428095
1,7,412.2147355233961
1,8,322.3259153064192
1,9,322.3259153064192
1,10,368.56442739320676
1,11,328.39169556428095
1,12,259.44243886052817
1,13,211.6407652496597
1,14,368.56442739320676
1,15,162.16349774224778
1,16,211.6407652496597
1,17,308.20680482879953
1,18,259.44243886052817
1,19,417.6052267341637
1,20,830.4066317705322
1,21,417.6052267341637
1,22,394.33461682933745
1,23,456.50252741171715
1,24,394.33461682933745
1,25,447.3679560209181
1,26,308.20680482879953
1,27,308.20680482879953
1,28,578.260503192662
1,29,519.1570359260894
1,30,659.8693262450746
1,31,608.7235956161176
1,32,608.7235956161176
1,33,1042.040289355092
1,34,1042.040289355092
1,35,1036.5836070458677
1,36,1023.2419429817413
1,37,830.4066317705322
1,38,963.6282516375793
1,39,830.4066317705322
1,40,990.9619181986034
1,41,1097.7215027727502
1,42,963.6282516375793
1,43,659.8693262450746
1,44,578.260503192662
1,45,990.9619181986034
1,46,1023.2419429817413
1,47,1101.0622488151162
1,48,1036.5836070458677
1,49,1065.4565384738019
1,50,1065.4565384738019
1,51,844.4286745028846
1,52,749.1553833872734
1,53,1101.1436566121436
1,54,1546.7684147253624
1,55,1546.7684147253624
1,56,1433.8436610174176
1,57,1307.7167408139971
1,58,1155.633303413685
1,59,844.4286745028846
1,60,937.8363829642317
1,61,1433.8436610174176
1,62,1494.0100968433828
1,63,1982.086605150523
1,64,1982.086605150523
1,65,1494.0100968433828
1,66,1628.1928080993416
1,67,937.8363829642317
1,68,1029.3841846855182
1,69,2094.891746877308
1,70,1465.774530941028
1,71,1535.1503192248376
1,72,1117.4069090241799
1,73,1029.3841846855182
1,74,1851.0598903172493
1,75,1628.1928080993416
1,76,1750.1370185052808
1,77,1639.8451137468194
1,78,1764.4548395685572
1,79,1750.1370185052808
1,80,1117.4069090241799
1,81,1260.7840341174108
1,82,1565.0421482244958
1,83,1565.0421482244958
1,84,1669.928331659802
1,85,1722.4830650336858
1,86,1851.0598903172493
1,87,1722.4830650336858
1,88,1764.4548395685572
1,89,1838.055111307186
1,90,1765.1380526315997
1,91,1260.7840341174108
1,92,1494.5745386294632
1,93,1838.055111307186
1,94,1982.6351790493986
1,95,1653.7756692787145
1,96,1653.7756692787145
1,97,1852.2906148911575
1,98,1906.1422629625026
1,99,2062.4065485528586
1,100,2028.8655288903617
1,101,2098.8070979992613
1,102,1738.5459470888054
1,103,1738.5459470888054
1,104,1925.7819601050312
1,105,1925.7819601050312
1,106,1906.1422629625026
1,107,1809.1504795212209
1,108,2138.202529206446
1,109,2138.202529206446
1,110,2520.4607904444547
1,111,1809.1504795212209
1,112,1961.8558160712391
1,113,2142.5682948877284
1,114,2063.3174100806646
1,115,2063.3174100806646
1,116,1887.2529762802874
1,117,2027.0957451315942
1,118,1887.2529762802874
1,119,2026.887109660103
1,120,2405.617418846439
1,121,1494.5745386294632
1,122,2283.7773597525593
1,123,2283.7773597525593
1,124,2405.617418846439
1,125,2264.188015197491
1,126,2921.1557063180126
1,127,2709.342109020766
1,128,2264.188015197491
1,129,2142.5682948877284
1,130,2473.4925807193513
1,131,2150.184067993592
1,132,2027.0957451315942
1,133,1634.5888236149603
1,134,2191.6207667037934
1,135,2191.6207667037934
1,136,2275.0054175695254
1,137,1943.646494573476
1,138,1943.646494573476
1,139,2411.130733408676
1,140,1691.2368597680345
1,141,2360.169964183712
1,142,2106.6993894170428
1,143,2106.6993894170428
1,144,1768.8577332493346
1,145,1858.7465534663115
2,1,0
2,2,108.90821823902914
2,3,521.1229537624253
2,4,108.90821823902914
2,5,271.07171598127695
2,6,437.2999138033101
2,7,521.1229537624253
2,8,431.23413354544834
2,9,431.23413354544834
2,10,477.4726456322359
2,11,437.2999138033101
2,12,368.35065709955734
2,13,320.54898348868886
2,14,477.4726456322359
2,15,271.07171598127695
2,16,320.54898348868886
2,17,417.1150230678287
2,18,368.35065709955734
2,19,526.5134449731928
2,20,939.3148500095613
2,21,526.5134449731928
2,22,503.2428350683666
2,23,565.4107456507462
2,24,503.2428350683666
2,25,556.2761742599473
2,26,417.1150230678287
2,27,417.1150230678287
2,28,687.1687214316912
2,29,628.0652541651186
2,30,768.7775444841038
2,31,717.6318138551469
2,32,717.6318138551469
2,33,1150.948507594121
2,34,1150.948507594121
2,35,1145.4918252848965
2,36,1132.1501612207703
2,37,939.3148500095613
2,38,1072.5364698766084
2,39,939.3148500095613
2,40,1099.8701364376325
2,41,1206.6297210117793
2,42,1072.5364698766084
2,43,768.7775444841038
2,44,687.1687214316912
2,45,1099.8701364376325
2,46,1132.1501612207703
2,47,1209.9704670541453
2,48,1145.4918252848965
2,49,1174.364756712831
2,50,1174.364756712831
2,51,953.3368927419139
2,52,858.0636016263027
2,53,1210.0518748511724
2,54,1655.6766329643917
2,55,1655.6766329643917
2,56,1542.751879256447
2,57,1416.6249590530265
2,58,1264.5415216527142
2,59,953.3368927419139
2,60,1046.7446012032608
2,61,1542.751879256447
2,62,1602.9183150824122
2,63,2090.994823389552
2,64,2090.994823389552
2,65,1602.9183150824122
2,66,1737.101026338371
2,67,1046.7446012032608
2,68,1138.2924029245473
2,69,2203.799965116337
2,70,1574.682749180057
2,71,1644.0585374638667
2,72,1226.315127263209
2,73,1138.2924029245473
2,74,1959.9681085562784
2,75,1737.101026338371
2,76,1859.0452367443102
2,77,1748.7533319858485
2,78,1873.3630578075865
2,79,1859.0452367443102
2,80,1226.315127263209
2,81,1369.69225235644
2,82,1673.950366463525
2,83,1673.950366463525
2,84,1778.8365498988312
2,85,1831.3912832727149
2,86,1959.9681085562784
2,87,1831.3912832727149
2,88,1873.3630578075865
2,89,1946.9633295462154
2,90,1874.046270870629
2,91,1369.69225235644
2,92,1603.4827568684923
2,93,1946.9633295462154
2,94,2091.543397288428
2,95,1762.6838875177436
2,96,1762.6838875177436
2,97,1961.1988331301866
2,98,2015.0504812015315
2,99,2171.314766791887
2,100,2137.7737471293904
2,101,2207.7153162382897
2,102,1847.4541653278345
2,103,1847.4541653278345
2,104,2034.6901783440605
2,105,2034.6901783440605
2,106,2015.0504812015315
2,107,1918.05869776025
2,108,2247.1107474454743
2,109,2247.1107474454743
2,110,2629.3690086834836
2,111,1918.05869776025
2,112,2070.764034310268
2,113,2251.4765131267573
2,114,2172.225628319694
2,115,2172.225628319694
2,116,1996.1611945193165
2,117,2136.0039633706233
2,118,1996.1611945193165
2,119,2135.7953278991317
2,120,2514.5256370854677
2,121,1603.4827568684923
2,122,2392.685577991588
2,123,2392.685577991588
2,124,2514.5256370854677
2,125,2373.0962334365204
2,126,3030.0639245570414
2,127,2818.250327259795
2,128,2373.0962334365204
2,129,2251.4765131267573
2,130,2582.40079895838
2,131,2259.092286232621
2,132,2136.0039633706233
2,133,1743.4970418539895
2,134,2300.5289849428223
2,135,2300.5289849428223
2,136,2383.9136358085543
2,137,2052.554712812505
2,138,2052.554712812505
2,139,2520.038951647705
2,140,1800.1450780070636
2,141,2469.078182422741
2,142,2215.607607656071
2,143,2215.607607656071
2,144,1877.7659514883637
2,145,1967.6547717053406
3,1,412.2147355233961
3,2,412.2147355233961
3,3,0
3,4,250.0512377811483
3,5,89.88882021697692
3,6,416.27943560318147
3,7,0
3,8,0
3,9,89.88882021697692
3,10,136.1273323037645
3,11,416.27943560318147
3,12,347.3301788994287
3,13,299.5285052885602
3,14,136.1273323037645
3,15,250.0512377811483
3,16,299.5285052885602
3,17,307.999930593248
3,18,347.3301788994287
3,19,185.1681316447214
3,20,597.96953668109
3,21,185.1681316447214
3,22,224.06543232227483
3,23,224.06543232227483
3,24,307.999930593248
3,25,535.2556960598185
3,26,394.1277425937859
3,27,394.1277425937859
3,28,664.1814409576484
3,29,605.0779736910758
3,30,745.790264010061
3,31,650.8940111706869
3,32,694.6445333811041
3,33,809.6031942656497
3,34,809.6031942656497
3,35,804.1465119564255
3,36,790.8048478922991
3,37,597.96953668109
3,38,731.1911565481371
3,39,597.96953668109
3,40,758.5248231091612
3,41,865.2844076833079
3,42,731.1911565481371
3,43,745.790264010061
3,44,664.1814409576484
3,45,758.5248231091612
3,46,790.8048478922991
3,47,868.625153725674
3,48,804.1465119564255
3,49,833.0194433843595
3,50,833.0194433843595
3,51,868.7065615227013
3,52,835.0763211522599
3,53,868.7065615227013
3,54,1314.3313196359202
3,55,1314.3313196359202
3,56,1201.4065659279754
3,57,1075.279645724555
3,58,923.196208324243
3,59,930.3496122678711
3,60,1023.7573207292181
3,61,1201.4065659279754
3,62,1261.5730017539406
3,63,2068.0075429155095
3,64,2068.0075429155095
3,65,1261.5730017539406
3,66,1395.7557130098994
3,67,1023.7573207292181
3,68,1115.3051224505048
3,69,2180.8126846422942
3,70,1551.6954687060145
3,71,1621.0712569898242
3,72,1203.3278467891664
3,73,1115.3051224505048
3,74,1936.9808280822358
3,75,1395.7557130098994
3,76,1517.6999234158386
3,77,1725.766051511806
3,78,1532.017744479115
3,79,1517.6999234158386
3,80,1203.3278467891664
3,81,1346.7049718823973
3,82,1650.9630859894824
3,83,1650.9630859894824
3,84,1755.8492694247886
3,85,1808.4040027986723
3,86,1936.9808280822358
3,87,1808.4040027986723
3,88,1532.017744479115
3,89,1605.6180162177438
3,90,1532.7009575421575
3,91,1346.7049718823973
3,92,1580.4954763944497
3,93,1605.6180162177438
3,94,1750.1980839599564
3,95,1739.696607043701
3,96,1739.696607043701
3,97,1938.211552656144
3,98,1887.493621596371
3,99,1853.9526019338741
3,100,1853.9526019338741
3,101,1890.3531513802768
3,102,1824.466884853792
3,103,1824.466884853792
3,104,1693.344865015589
3,105,1693.344865015589
3,106,1992.063200727489
3,107,1895.0714172862074
3,108,1929.7485825874612
3,109,1929.7485825874612
3,110,2388.223884668942
3,111,1895.0714172862074
3,112,2047.7767538362255
3,113,2228.4892326527147
3,114,1830.8803149912226
3,115,1830.8803149912226
3,116,1973.173914045274
3,117,2113.0166828965807
3,118,1973.173914045274
3,119,2112.8080474250896
3,120,2273.380513070926
3,121,1580.4954763944497
3,122,2369.6982975175456
3,123,2273.380513070926
3,124,2187.397956700462
3,125,2031.750920108049
3,126,3007.076644082999
3,127,2795.2630467857525
3,128,2031.750920108049
3,129,2228.4892326527147
3,130,2559.4135184843376
3,131,2236.1050057585785
3,132,2113.0166828965807
3,133,1720.509761379947
3,134,2277.5417044687797
3,135,2277.5417044687797
3,136,2360.9263553345118
3,137,2029.5674323384626
3,138,2029.5674323384626
3,139,2497.0516711736623
