node,edge,d_nodetoedge
1,1,0
1,2,656.6140720770951
1,3,468.4972857572869
1,4,754.0307031007555
1,5,284.32074001923695
1,6,187.48066566982314
1,7,0
1,8,794.4819142833965
1,9,371.8715548156809
1,10,187.48066566982314
1,11,0
1,12,656.6140720770951
1,13,560.7339385769794
1,14,371.8715548156809
1,15,187.48066566982314
1,16,102.48902380255166
1,17,783.7280257971754
1,18,794.4819142833965
1,19,789.096749476262
1,20,783.7280257971754
1,21,696.4468709010582
1,22,696.4468709010582
1,23,560.7339385769794
1,24,371.8715548156809
1,25,283.9430935886766
1,26,102.48902380255166
1,27,560.7339385769794
1,28,283.9430935886766
1,29,199.6126563540579
1,30,696.4468709010582
1,31,653.8833621383891
1,32,598.681270499
1,33,605.9613803882805
1,34,605.9613803882805
1,35,467.7516883157965
1,36,467.7516883157965
1,37,381.35972461233706
1,38,199.6126563540579
1,39,653.8833621383891
1,40,692.5297747154052
1,41,381.35972461233706
1,42,297.33164120347186
1,43,783.9333525267009
1,44,783.9333525267009
1,45,751.964960820303
1,46,565.8332869977104
1,47,565.8332869977104
1,48,476.28074441301135
1,49,297.33164120347186
1,50,751.964960820303
1,51,655.0184875637236
1,52,476.28074441301135
1,53,388.13362356068694
1,54,871.4011362446693
1,55,388.13362356068694
1,56,892.5907563450863
1,57,842.7763103035498
1,58,892.5907563450863
1,59,655.0184875637236
1,60,571.1490742180628
1,61,401.73509406942236
1,62,571.1490742180628
1,63,401.73509406942236
1,64,842.7763103035498
1,65,906.8036572283843
1,66,583.5183910949157
1,67,500.10683797995796
1,68,956.5568007226019
1,69,583.5183910949157
1,70,754.9484630465586
1,71,956.5568007226019
1,72,754.9484630465586
1,73,767.3177799234115
1,74,767.3177799234115
1,75,679.9808190137692
1,76,500.10683797995796
1,77,942.4006045294062
1,78,953.8023587803976
1,79,942.4006045294062
1,80,918.9522087316476
1,81,953.8023587803976
1,82,864.5505890195857
1,83,679.9808190137692
1,84,599.7311322058143
1,85,1056.1810949484584
1,86,1051.3352623559417
1,87,1036.0382038151633
1,88,1051.3352623559417
1,89,1055.0158089417541
1,90,1150.7988235228333
1,91,864.5505890195857
1,92,781.2231026703521
1,93,599.7311322058143
1,94,1055.0158089417541
1,95,962.0800717414786
1,96,781.2231026703521
1,97,697.1477632294748
1,98,1150.7988235228333
1,99,1239.4387811152035
1,100,962.0800717414786
1,101,876.4123877816502
1,102,697.1477632294748
1,103,1149.616734823661
1,104,1149.616734823661
1,105,1217.311577787266
1,106,876.4123877816502
1,107,949.4218216694106
1,108,1239.4387811152035
1,109,1286.8729460177292
1,110,1248.312925067174
1,111,1314.0758870352001
1,112,1057.0010915421528
1,113,967.3684211164433
1,114,1057.0010915421528
1,115,784.428918125592
1,116,784.428918125592
1,117,1286.8729460177292
1,118,863.073689089719
1,119,863.073689089719
1,120,1314.0758870352001
1,121,1340.3246965320136
1,122,949.4218216694106
1,123,1322.838088602721
1,124,1348.333186170685
1,125,1361.9117296769366
1,126,1332.2898366017046
1,127,847.0547913729966
1,128,893.584351869524
1,129,1340.3246965320136
1,130,1348.333186170685
1,131,1425.1853506472596
1,132,1143.3318508345394
1,133,1140.508640038234
1,134,1143.3318508345394
1,135,893.584351869524
1,136,1029.9451102262003
1,137,1217.311577787266
1,138,1092.0421567740234
1,139,1234.0746324015063
1,140,1332.2898366017046
1,141,1292.1263334963062
1,142,1402.2399112240323
1,143,1038.007367974499
1,144,1084.7620468847429
1,145,1292.1263334963062
1,146,1309.3890099979383
1,147,1398.259526611587
1,148,1425.1853506472596
1,149,1386.9981540680642
1,150,1435.9973179464573
1,151,1529.3889663953416
1,152,1386.9981540680642
1,153,1477.6829696408863
1,154,1432.2198302864442
1,155,1432.2198302864442
1,156,1519.6591533645171
1,157,1537.9074409554119
1,158,1461.3402698435664
2,1,0
2,2,747.4160544343102
2,3,559.299268114502
2,4,844.8326854579707
2,5,375.1227223764521
2,6,278.28264802703825
2,7,90.80198235721508
2,8,885.2838966406116
2,9,462.673537172896
2,10,278.28264802703825
2,11,90.80198235721508
2,12,747.4160544343102
2,13,651.5359209341946
2,14,462.673537172896
2,15,278.28264802703825
2,16,193.29100615976674
2,17,874.5300081543905
2,18,885.2838966406116
2,19,879.8987318334771
2,20,874.5300081543905
2,21,787.2488532582734
2,22,787.2488532582734
2,23,651.5359209341946
2,24,462.673537172896
2,25,374.7450759458917
2,26,193.29100615976674
2,27,651.5359209341946
2,28,374.7450759458917
2,29,290.41463871127297
2,30,787.2488532582734
2,31,744.6853444956042
2,32,689.4832528562151
2,33,696.7633627454957
2,34,696.7633627454957
2,35,558.5536706730117
2,36,558.5536706730117
2,37,472.16170696955214
2,38,290.41463871127297
2,39,744.6853444956042
2,40,783.3317570726203
2,41,472.16170696955214
2,42,388.13362356068694
2,43,874.735334883916
2,44,874.735334883916
2,45,842.7669431775181
2,46,656.6352693549255
2,47,656.6352693549255
2,48,567.0827267702264
2,49,388.13362356068694
2,50,842.7669431775181
2,51,745.8204699209388
2,52,567.0827267702264
2,53,478.935605917902
2,54,962.2031186018844
2,55,478.935605917902
2,56,983.3927387023015
2,57,933.578292660765
2,58,983.3927387023015
2,59,745.8204699209388
2,60,661.9510565752778
2,61,492.53707642663744
2,62,661.9510565752778
2,63,492.53707642663744
2,64,933.578292660765
2,65,997.6056395855994
2,66,674.3203734521308
2,67,590.9088203371731
2,68,1047.3587830798172
2,69,674.3203734521308
2,70,845.7504454037737
2,71,1047.3587830798172
2,72,845.7504454037737
2,73,858.1197622806267
2,74,858.1197622806267
2,75,770.7828013709842
2,76,590.9088203371731
2,77,1033.2025868866212
2,78,1044.6043411376127
2,79,1033.2025868866212
2,80,1009.7541910888627
2,81,1044.6043411376127
2,82,955.3525713768007
2,83,770.7828013709842
2,84,690.5331145630295
2,85,1146.9830773056735
2,86,1142.1372447131566
2,87,1126.8401861723783
2,88,1142.1372447131566
2,89,1145.8177912989693
2,90,1241.6008058800483
2,91,955.3525713768007
2,92,872.0250850275671
2,93,690.5331145630295
2,94,1145.8177912989693
2,95,1052.8820540986935
2,96,872.0250850275671
2,97,787.9497455866899
2,98,1241.6008058800483
2,99,1330.2407634724184
2,100,1052.8820540986935
2,101,967.2143701388652
2,102,787.9497455866899
2,103,1240.418717180876
2,104,1240.418717180876
2,105,1308.113560144481
2,106,967.2143701388652
2,107,1040.2238040266257
2,108,1330.2407634724184
2,109,1377.674928374944
2,110,1339.114907424389
2,111,1404.877869392415
2,112,1147.8030738993677
2,113,1058.1704034736583
2,114,1147.8030738993677
2,115,875.2309004828071
2,116,875.2309004828071
2,117,1377.674928374944
2,118,953.8756714469341
2,119,953.8756714469341
2,120,1404.877869392415
2,121,1431.1266788892285
2,122,1040.2238040266257
2,123,1413.6400709599359
2,124,1439.1351685278999
2,125,1452.7137120341515
2,126,1423.0918189589195
2,127,937.8567737302118
2,128,984.3863342267391
2,129,1431.1266788892285
2,130,1439.1351685278999
2,131,1515.9873330044745
2,132,1234.1338331917543
2,133,1231.310622395449
2,134,1234.1338331917543
2,135,984.3863342267391
2,136,1120.7470925834152
2,137,1308.113560144481
2,138,1182.8441391312383
2,139,1324.8766147587212
2,140,1423.0918189589195
2,141,1382.928315853521
2,142,1493.0418935812472
2,143,1128.8093503317139
2,144,1175.5640292419578
2,145,1382.928315853521
2,146,1400.1909923551532
2,147,1489.061508968802
2,148,1515.9873330044745
2,149,1477.800136425279
2,150,1526.7993003036722
2,151,1620.1909487525566
2,152,1477.800136425279
2,153,1568.4849519981012
2,154,1523.0218126436591
2,155,1523.0218126436591
2,156,1610.461135721732
2,157,1628.7094233126268
2,158,1552.1422522007813
3,1,656.614072077095
3,2,0
3,3,0
3,4,97.41663102366043
3,5,189.274932307477
3,6,373.4514780455269
3,7,469.1334064072719
3,8,172.82107145070827
3,9,189.274932307477
3,10,284.74251726141415
3,11,656.614072077095
3,12,0
3,13,0
3,14,95.88013350011565
3,15,469.1334064072719
3,16,565.5958343261253
3,17,138.51353724455961
3,18,172.82107145070827
3,19,167.43590664357376
3,20,143.89870205169413
3,21,143.89870205169413
3,22,167.43590664357376
3,23,95.88013350011565
3,24,284.74251726141415
3,25,379.73686812763606
3,26,752.7054278802774
3,27,95.88013350011565
3,28,565.5958343261253
3,29,663.0124653497858
3,30,231.17985694781132
3,31,193.60519430504345
3,32,133.82746542213619
3,33,141.1075753114167
3,34,141.1075753114167
3,35,193.60519430504345
3,36,379.73686812763606
3,37,477.8184668095499
3,38,849.1441391723783
3,39,193.60519430504345
3,40,291.6867929869573
3,41,663.0124653497858
3,42,753.3206016569106
3,43,323.6551846933553
3,44,323.6551846933553
3,45,291.6867929869573
3,46,351.1258373938116
3,47,477.8184668095499
3,48,567.003667375563
3,49,941.9843236598437
3,50,291.6867929869573
3,51,383.44735096259296
3,52,753.3206016569106
3,53,848.188931461962
3,54,411.1229684113236
3,55,1032.7863060170587
3,56,432.31258851174067
3,57,383.44735096259296
3,58,432.31258851174067
3,59,567.003667375563
3,60,666.933642858398
3,61,860.558248338815
3,62,848.188931461962
3,63,1046.3877765257942
3,64,383.44735096259296
3,65,483.07164518844934
3,66,860.558248338815
3,67,957.0206762576685
3,68,497.227841381645
3,69,679.302959735251
3,70,666.933642858398
3,71,497.227841381645
3,72,519.9498230176209
3,73,531.3515772686122
3,74,679.302959735251
3,75,781.4450176741823
3,76,1142.7435881452436
3,77,483.07164518844934
3,78,494.4733994394407
3,79,483.07164518844934
3,80,494.4733994394407
3,81,494.4733994394407
3,82,596.0066452262272
3,83,957.0206762576685
3,84,1058.2629599142515
3,85,596.8521356075014
3,86,592.0063030149847
3,87,576.7092444742063
3,88,592.0063030149847
3,89,596.0066452262272
3,90,691.4698641818763
3,91,781.4450176741823
3,92,878.9745003960752
3,93,1242.3678823711
3,94,596.0066452262272
3,95,694.3783891367628
3,96,1058.2629599142515
3,97,1153.4522450255497
3,98,691.4698641818763
3,99,784.2004354283054
3,100,878.9745003960752
3,101,973.8955201967494
3,102,1337.997632396787
3,103,694.3783891367628
3,104,694.3783891367628
3,105,877.2280541624336
3,106,1153.4522450255497
3,107,1244.4082783603428
3,108,784.2004354283054
3,109,831.6346003308311
3,110,788.9839657262171
3,111,858.8375413483019
3,112,973.8955201967494
3,113,1060.226279489136
3,114,973.8955201967494
3,115,1425.278787292904
3,116,1355.2717122842969
3,117,831.6346003308311
3,118,1355.2717122842969
3,119,1268.9235797046053
3,120,858.8375413483019
3,121,885.0863508451152
3,122,1268.9235797046053
3,123,863.509129261764
3,124,889.0042268297279
3,125,906.6733839900381
3,126,877.2280541624336
3,127,1443.0409989034354
3,128,1431.639244652444
3,129,885.0863508451152
3,130,889.0042268297279
3,131,970.1235682079887
3,132,1060.226279489136
3,133,1115.2535454579265
3,134,992.2063129768721
3,135,1338.3740531352237
3,136,1338.3740531352237
