node,edge,d_nodetoedge
1,1,0
1,2,0
1,3,374.8426858247513
1,4,469.65986763859974
1,5,188.2817038376273
1,6,656.6140720770951
1,7,468.4972857572869
1,8,754.0307031007555
1,9,284.32074001923695
1,10,187.48066566982314
1,11,0
1,12,188.2817038376273
1,13,285.0494670648509
1,14,794.4819142833965
1,15,658.7259936368864
1,16,371.8715548156809
1,17,187.48066566982314
1,18,0
1,19,102.48902380255166
1,20,469.65986763859974
1,21,568.0212152368573
1,22,656.6140720770951
1,23,560.7339385769794
1,24,371.8715548156809
1,25,187.48066566982314
1,26,102.48902380255166
1,27,285.0494670648509
1,28,381.8895414142647
1,29,783.7280257971754
1,30,794.4819142833965
1,31,789.096749476262
1,32,783.7280257971754
1,33,696.4468709010582
1,34,696.4468709010582
1,35,560.7339385769794
1,36,755.5578783190397
1,37,371.8715548156809
1,38,283.9430935886766
1,39,102.48902380255166
1,40,199.6126563540579
1,41,568.0212152368573
1,42,664.1877374782277
1,43,560.7339385769794
1,44,283.9430935886766
1,45,199.6126563540579
1,46,381.8895414142647
1,47,480.65188241527585
1,48,696.4468709010582
1,49,653.8833621383891
1,50,598.681270499
1,51,849.8128516626251
1,52,605.9613803882805
1,53,605.9613803882805
1,54,467.7516883157965
1,55,467.7516883157965
1,56,381.35972461233706
1,57,199.6126563540579
1,58,297.33164120347186
1,59,664.1877374782277
1,60,756.5637921449991
1,61,653.8833621383891
1,62,692.5297747154052
1,63,943.8843729683565
1,64,381.35972461233706
1,65,297.33164120347186
1,66,783.9333525267009
1,67,783.9333525267009
1,68,751.964960820303
1,69,480.65188241527585
1,70,571.4098021798892
1,71,955.5890728790762
1,72,768.2684920557188
1,73,756.5637921449991
1,74,565.8332869977104
1,75,565.8332869977104
1,76,476.28074441301135
1,77,297.33164120347186
1,78,388.13362356068694
1,79,768.2684920557188
1,80,866.9396631240709
1,81,584.0589128205627
1,82,571.4098021798892
1,83,751.964960820303
1,84,655.0184875637236
1,85,476.28074441301135
1,86,388.13362356068694
1,87,871.4011362446693
1,88,584.0589128205627
1,89,681.8597308130519
1,90,401.73509406942236
1,91,388.13362356068694
1,92,892.5907563450863
1,93,842.7763103035498
1,94,892.5907563450863
1,95,655.0184875637236
1,96,571.1490742180628
1,97,1054.049256678223
1,98,401.73509406942236
1,99,571.1490742180628
1,100,401.73509406942236
1,101,500.10683797995796
1,102,866.9396631240709
1,103,964.3562941477313
1,104,842.7763103035498
1,105,906.8036572283843
1,106,583.5183910949157
1,107,500.10683797995796
1,108,956.5568007226019
1,109,583.5183910949157
1,110,754.9484630465586
1,111,956.5568007226019
1,112,681.8597308130519
1,113,783.3929765998384
1,114,1150.5116845970765
1,115,754.9484630465586
1,116,767.3177799234115
1,117,767.3177799234115
1,118,679.9808190137692
1,119,500.10683797995796
1,120,599.7311322058143
1,121,964.3562941477313
1,122,1060.8187220665848
1,123,942.4006045294062
1,124,953.8023587803976
1,125,942.4006045294062
1,126,918.9522087316476
1,127,953.8023587803976
1,128,864.5505890195857
1,129,679.9808190137692
1,130,599.7311322058143
1,131,1056.1810949484584
1,132,1051.3352623559417
1,133,1036.0382038151633
1,134,1051.3352623559417
1,135,1055.0158089417541
1,136,1150.7988235228333
1,137,783.3929765998384
1,138,880.160739827062
1,139,1247.9283156207368
1,140,864.5505890195857
1,141,781.2231026703521
1,142,599.7311322058143
1,143,697.1477632294748
1,144,1060.8187220665848
1,145,1152.3009607799
1,146,1055.0158089417541
1,147,962.0800717414786
1,148,781.2231026703521
1,149,697.1477632294748
1,150,1150.7988235228333
1,151,1239.4387811152035
1,152,880.160739827062
1,153,966.5609713082334
1,154,1338.0670975073365
1,155,962.0800717414786
1,156,876.4123877816502
1,157,697.1477632294748
1,158,784.428918125592
1,159,975.7805157655263
1,160,1152.3009607799
1,161,1149.616734823661
1,162,1149.616734823661
1,163,1217.311577787266
1,164,876.4123877816502
1,165,949.4218216694106
1,166,975.7805157655263
1,167,1024.821315106483
1,168,1239.4387811152035
1,169,1286.8729460177292
1,170,1199.7351256824256
1,171,1252.8952611224336
1,172,1248.312925067174
1,173,1314.0758870352001
1,174,1439.027485779173
1,175,1057.0010915421528
1,176,967.3684211164433
1,177,1057.0010915421528
1,178,784.428918125592
1,179,847.0547913729966
1,180,784.428918125592
1,181,1024.821315106483
1,182,1286.8729460177292
1,183,863.073689089719
1,184,863.073689089719
1,185,1238.1654007582579
1,186,1314.0758870352001
1,187,1340.3246965320136
1,188,949.4218216694106
1,189,1042.262373192966
1,190,1322.838088602721
1,191,1348.333186170685
1,192,1042.262373192966
1,193,1196.696825307771
1,194,1361.9117296769366
1,195,1332.2898366017046
1,196,847.0547913729966
1,197,893.584351869524
1,198,1340.3246965320136
1,199,1238.1654007582579
1,200,1196.696825307771
1,201,1205.9163697650638
1,202,1348.333186170685
1,203,1425.1853506472596
1,204,1143.3318508345394
1,205,1140.508640038234
1,206,1143.3318508345394
1,207,893.584351869524
1,208,1029.9451102262003
1,209,1250.5484733791159
1,210,1467.4585930139544
1,211,1217.311577787266
1,212,1092.0421567740234
1,213,1234.0746324015063
1,214,1332.2898366017046
1,215,1292.1263334963062
1,216,1402.2399112240323
1,217,1038.007367974499
1,218,1084.7620468847429
1,219,1292.1263334963062
1,220,1309.3890099979383
1,221,1398.259526611587
1,222,1425.1853506472596
1,223,1386.9981540680642
1,224,1435.9973179464573
1,225,1529.3889663953416
1,226,1473.8617172513873
1,227,1386.9981540680642
1,228,1477.6829696408863
1,229,1432.2198302864442
1,230,1432.2198302864442
1,231,1519.6591533645171
1,232,1537.9074409554119
1,233,1461.3402698435664
2,1,0
2,2,90.80198235721508
2,3,465.6446681819664
2,4,560.4618499958148
2,5,279.08368619484236
2,6,747.4160544343102
2,7,559.299268114502
2,8,844.8326854579707
2,9,375.1227223764521
2,10,278.28264802703825
2,11,90.80198235721508
2,12,279.08368619484236
2,13,375.8514494220659
2,14,885.2838966406116
2,15,749.5279759941014
2,16,462.673537172896
2,17,278.28264802703825
2,18,90.80198235721508
2,19,193.29100615976674
2,20,560.4618499958148
2,21,658.8231975940723
2,22,747.4160544343102
2,23,651.5359209341946
2,24,462.673537172896
2,25,278.28264802703825
2,26,193.29100615976674
2,27,375.8514494220659
2,28,472.69152377147975
2,29,874.5300081543905
2,30,885.2838966406116
2,31,879.8987318334771
2,32,874.5300081543905
2,33,787.2488532582734
2,34,787.2488532582734
2,35,651.5359209341946
2,36,846.3598606762547
2,37,462.673537172896
2,38,374.7450759458917
2,39,193.29100615976674
2,40,290.41463871127297
2,41,658.8231975940723
2,42,754.9897198354428
2,43,651.5359209341946
2,44,374.7450759458917
2,45,290.41463871127297
2,46,472.69152377147975
2,47,571.4538647724909
2,48,787.2488532582734
2,49,744.6853444956042
2,50,689.4832528562151
2,51,940.6148340198401
2,52,696.7633627454957
2,53,696.7633627454957
2,54,558.5536706730117
2,55,558.5536706730117
2,56,472.16170696955214
2,57,290.41463871127297
2,58,388.13362356068694
2,59,754.9897198354428
2,60,847.3657745022141
2,61,744.6853444956042
2,62,783.3317570726203
2,63,1034.6863553255716
2,64,472.16170696955214
2,65,388.13362356068694
2,66,874.735334883916
2,67,874.735334883916
2,68,842.7669431775181
2,69,571.4538647724909
2,70,662.2117845371042
2,71,1046.391055236291
2,72,859.0704744129337
2,73,847.3657745022141
2,74,656.6352693549255
2,75,656.6352693549255
2,76,567.0827267702264
2,77,388.13362356068694
2,78,478.935605917902
2,79,859.0704744129337
2,80,957.7416454812858
2,81,674.8608951777777
2,82,662.2117845371042
2,83,842.7669431775181
2,84,745.8204699209388
2,85,567.0827267702264
2,86,478.935605917902
2,87,962.2031186018844
2,88,674.8608951777777
2,89,772.6617131702669
2,90,492.53707642663744
2,91,478.935605917902
2,92,983.3927387023015
2,93,933.578292660765
2,94,983.3927387023015
2,95,745.8204699209388
2,96,661.9510565752778
2,97,1144.8512390354379
2,98,492.53707642663744
2,99,661.9510565752778
2,100,492.53707642663744
2,101,590.9088203371731
2,102,957.7416454812858
2,103,1055.1582765049461
2,104,933.578292660765
2,105,997.6056395855994
2,106,674.3203734521308
2,107,590.9088203371731
2,108,1047.3587830798172
2,109,674.3203734521308
2,110,845.7504454037737
2,111,1047.3587830798172
2,112,772.6617131702669
2,113,874.1949589570535
2,114,1241.3136669542914
2,115,845.7504454037737
2,116,858.1197622806267
2,117,858.1197622806267
2,118,770.7828013709842
2,119,590.9088203371731
2,120,690.5331145630295
2,121,1055.1582765049461
2,122,1151.6207044237997
2,123,1033.2025868866212
2,124,1044.6043411376127
2,125,1033.2025868866212
2,126,1009.7541910888627
2,127,1044.6043411376127
2,128,955.3525713768007
2,129,770.7828013709842
2,130,690.5331145630295
2,131,1146.9830773056735
2,132,1142.1372447131566
2,133,1126.8401861723783
2,134,1142.1372447131566
2,135,1145.8177912989693
2,136,1241.6008058800483
2,137,874.1949589570535
2,138,970.962722184277
2,139,1338.7302979779517
2,140,955.3525713768007
2,141,872.0250850275671
2,142,690.5331145630295
2,143,787.9497455866899
2,144,1151.6207044237997
2,145,1243.1029431371148
2,146,1145.8177912989693
2,147,1052.8820540986935
2,148,872.0250850275671
2,149,787.9497455866899
2,150,1241.6008058800483
2,151,1330.2407634724184
2,152,970.962722184277
2,153,1057.3629536654485
2,154,1428.8690798645514
2,155,1052.8820540986935
2,156,967.2143701388652
2,157,787.9497455866899
2,158,875.2309004828071
2,159,1066.5824981227413
2,160,1243.1029431371148
2,161,1240.418717180876
2,162,1240.418717180876
2,163,1308.113560144481
2,164,967.2143701388652
2,165,1040.2238040266257
2,166,1066.5824981227413
2,167,1115.6232974636982
2,168,1330.2407634724184
2,169,1377.674928374944
2,170,1290.5371080396405
2,171,1343.6972434796485
2,172,1339.114907424389
2,173,1404.877869392415
2,174,1529.829468136388
2,175,1147.8030738993677
2,176,1058.1704034736583
2,177,1147.8030738993677
2,178,875.2309004828071
2,179,937.8567737302118
2,180,875.2309004828071
2,181,1115.6232974636982
2,182,1377.674928374944
2,183,953.8756714469341
2,184,953.8756714469341
2,185,1328.9673831154732
2,186,1404.877869392415
2,187,1431.1266788892285
2,188,1040.2238040266257
2,189,1133.064355550181
2,190,1413.6400709599359
2,191,1439.1351685278999
2,192,1133.064355550181
2,193,1287.498807664986
2,194,1452.7137120341515
2,195,1423.0918189589195
2,196,937.8567737302118
2,197,984.3863342267391
2,198,1431.1266788892285
2,199,1328.9673831154732
2,200,1287.498807664986
2,201,1296.718352122279
2,202,1439.1351685278999
2,203,1515.9873330044745
2,204,1234.1338331917543
2,205,1231.310622395449
